temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,log_temp,sqrt_temp,log_ev,sqrt_ev,log_ap,sqrt_ap,log_rh,sqrt_rh
26.39,71.25,999.8,89.12,430.34,3.2729851505152325,5.137119815616529,4.26619481914876,8.440971508067067,6.90755525897947,31.61961416589393,4.489983776178974,9.440338976964757
31.54,72.58,1007.61,65.57,427.31,3.451256581534892,5.616048432839588,4.284689401784925,8.519389649499546,6.91533646900245,31.74287321588895,4.183118274275528,8.097530487747484
16.71,40.56,1019.48,49.88,467.46,2.8160073426073025,4.0877866871939394,3.702782359282928,6.368673331236264,6.927047972362546,31.929296891726256,3.909620120811836,7.06257743320383
17.55,43.14,1018.86,76.0,461.58,2.865053949911875,4.189272013130682,3.76445064096101,6.56810474946921,6.926439634186265,31.91958646348665,4.330733340286331,8.717797887081348
31.68,70.79,1004.05,54.5,429.55,3.455685566946225,5.628498911788116,4.259717747786098,8.413679337840254,6.911797099808469,31.686748018690714,3.9982007016691985,7.3824115301167
7.68,39.96,1023.73,87.48,477.84,2.038619547159581,2.7712812921102037,3.687878953780353,6.321392251711643,6.931208098956913,31.995780971871902,4.471410195808567,9.353074360871938
29.99,74.9,1003.84,64.43,435.87,3.4008639927609177,5.476312628037227,4.316153890523174,8.654478609367523,6.911587925002314,31.683434157300564,4.1655793631505516,8.026830009412185
26.05,65.38,1009.43,52.1,449.82,3.260017768199376,5.103920062069938,4.1802164012960645,8.085790004693418,6.917141094090628,31.771528134479148,3.9531649487593215,7.2180329730474355
7.28,38.56,1018.96,67.98,485.57,1.9851308622085946,2.6981475126464085,3.652215469742345,6.20966987850401,6.926537778281504,31.921152861386446,4.21921354426797,8.244998483929516
23.47,65.61,1014.57,69.83,447.16,3.1557230098629323,4.844584605515729,4.1837281233567865,8.1,6.922220156392659,31.852315457435743,4.246063716857944,8.356434646426669
7.94,35.77,1017.04,63.22,480.38,2.0719132752590443,2.817800560721074,3.5771095532709265,5.9808026217222725,6.924651726641867,31.891064579283018,4.146620706787472,7.9511005527536875
26.72,65.61,1014.41,52.01,442.48,3.285412348668445,5.169139193328034,4.1837281233567865,8.1,6.922062441678535,31.8498037670564,3.9514360077849813,7.211795892841117
11.44,43.13,1014.88,63.88,477.57,2.437115985951652,3.3823069050575527,3.764218810659752,6.567343450741708,6.922525657885587,31.857181294019092,4.1570063233468115,7.992496481075234
29.12,66.51,1015.69,37.9,432.88,3.3714252233284854,5.396295025292817,4.19735231229633,8.155366331440913,6.92332346347019,31.869891747541285,3.634951112088381,6.156297588648554
19.25,43.43,1012.01,73.26,451.08,2.9575110607337933,4.387482193696061,3.7711504465467307,6.590144156238162,6.919693731221515,31.812104614438827,4.294014757350668,8.559205570612264
9.06,41.92,1029.3725,90.88,473.37,2.203869120054888,3.0099833886584824,3.735763040012787,6.474565622495458,6.936704672270789,32.083835493905646,4.509539954972841,9.533100230250387
16.0,43.34,1013.58,78.87,461.7,2.772588722239781,4.0,3.769075996108213,6.583312236253116,6.921243897162692,31.8367711930717,4.3678009274099,8.880878334939625
10.02,42.44,1014.57,99.16,478.5,2.3045830956567186,3.1654383582688825,3.7480913137457823,6.514598989960932,6.922220156392659,31.852315457435743,4.5967347071669895,9.957911427603682
21.83,57.85,1012.49,75.16,448.21,3.0832851705618523,4.672258554489466,4.0578534536396855,7.605918747922567,6.920167922388711,31.819648018166387,4.319619174545265,8.669486720677297
26.92,62.44,1011.09,70.8,437.99,3.2928695047765273,5.1884487084291395,4.134206095647231,7.901898506055364,6.918784235829871,31.797641421967132,4.259859000699674,8.414273587185052
16.47,38.01,1022.3,72.29,461.54,2.8015405441895487,4.058324777540605,3.6378492830011573,6.165225056719341,6.929810269762968,31.97342646636422,4.280685807012206,8.50235261559999
5.5,39.04,1021.46,78.91,478.65,1.7047480922384253,2.345207879911715,3.664586761544892,6.248199740725323,6.928988255390146,31.960287858528435,4.368307962532944,8.88313007897554
18.74,45.09,1014.24,41.54,456.25,2.930660276810276,4.328972164382672,3.8086604924329928,6.7149087856798175,6.921894842535856,31.84713487898087,3.726656818447966,6.445153217728808
30.02,73.5,1010.52,44.91,429.84,3.401863826205316,5.47905101272109,4.297285406218791,8.573214099741124,6.918220328829901,31.788677229479052,3.8046604870996465,6.701492371106602
27.22,69.04,1008.89,70.62,440.85,3.30395199722332,5.217278984298233,4.234686046775173,8.309031231136396,6.916605995580099,31.763028822831114,4.25731339050024,8.403570669661796
12.05,48.04,1009.14,100.13,464.14,2.489064659936664,3.4713109915419564,3.872033997211783,6.931089380465383,6.916853761967396,31.766963972026034,4.606469341719712,10.00649788887201
6.67,39.37,1019.99,75.61,486.84,1.8976198599275322,2.582634314028992,3.673004104955646,6.274551776820397,6.927548102308689,31.937282288886134,4.3255885495701785,8.69540108333135
12.47,45.01,1017.8,95.25,467.18,2.523325759691945,3.531288716601915,3.806884687304841,6.708949247087803,6.925398714154732,31.902977917429588,4.55650501400681,9.759610647971568
25.66,77.54,1008.22,78.42,432.82,3.2449333591874905,5.065570056765576,4.350793932242783,8.805679985100527,6.915941678785636,31.7524802180869,4.362078996864185,8.855506761332183
20.59,59.8,1015.27,77.94,453.83,3.0248055210396982,4.537620521815371,4.091005660956586,7.733045971672482,6.9229098659537565,31.86330177492596,4.355939299910563,8.828363381737297
7.19,40.81,1015.22,85.65,487.15,1.9726911717329554,2.6814175355583845,3.7089271494177143,6.388270501473776,6.92286061675774,31.862517163588944,4.450269224770129,9.254728521139883
32.33,69.89,1014.18,50.93,427.29,3.4759955917373415,5.6859475903318,4.246922577489038,8.360023923410745,6.9218356831901415,31.846192865082003,3.9304521408965134,7.1365257653847225
31.27,69.13,1009.45,57.01,425.48,3.44265917146975,5.591958512006325,4.235988789957173,8.314445261110329,6.917160907056233,31.771842880135235,4.043226691043491,7.5504966724050675
19.04,68.28,1004.52,86.16,444.54,2.9465420293632194,4.363484845854286,4.22361689792624,8.26317130404544,6.912265094459966,31.694163500556375,4.456206032848133,9.282241108697834
9.25,41.26,1020.51,91.21,473.87,2.224623551524334,3.0413812651491097,3.7198935076431057,6.42339474110069,6.928057781319968,31.945422207258428,4.513164540192067,9.550392662084633
14.84,42.03,1017.47,79.27,466.2,2.6973262377392344,3.8522720568516444,3.7383836490170252,6.483054835492293,6.925074432852604,31.897805567154617,4.372859746849064,8.903370148432558
12.05,40.55,1016.63,100.14,472.19,2.489064659936664,3.4713109915419564,3.702535780561422,6.367888189973187,6.924248514709198,31.884635798453147,4.606569206901798,10.006997551713502
29.82,43.21,1011.52,63.54,433.31,3.3951793093365925,5.460769176590419,3.766071949943842,6.573431371817918,6.919209429027253,31.80440221101475,4.15166962884137,7.971198153351853
21.87,69.45,1014.04,71.19,439.97,3.0851158346886765,4.676537180435969,4.240607069200353,8.333666660000267,6.921697631104842,31.84399472428043,4.265352359115782,8.43741666625514
18.8,44.78,1009.65,46.0,462.79,2.9338568698359038,4.33589667773576,3.8017616111706087,6.691786009728643,6.917359015124831,31.77499016522271,3.828641396489095,6.782329983125268
11.15,41.26,1022.67,81.83,473.57,2.411439497906128,3.3391615714128,3.7198935076431057,6.42339474110069,6.9301721332661375,31.979211997796316,4.4046439245392905,9.045993588324059
22.3,67.25,1017.33,75.85,453.27,3.104586678466073,4.722287581247038,4.208417018481948,8.200609733428363,6.924936827190896,31.895610983331235,4.328757705794541,8.709190547921201
28.5,64.84,1011.47,54.41,441.74,3.349904087274605,5.338539126015656,4.171922696867475,8.052328855678958,6.919159997245573,31.803616146595658,3.996547960497834,7.37631344236401
9.27,40.22,1008.1,89.24,481.23,2.2267833795777636,3.0446674695276656,3.6943643843445058,6.34192399828317,6.915822650059896,31.750590545689068,4.4913293695643315,9.446692542895635
28.24,64.69,1007.35,61.14,438.03,3.3407394126250414,5.314132102234569,4.169606630055894,8.043009387039158,6.915078399361918,31.738777544196626,4.113166316462689,7.819207120929845
9.38,41.44,1015.09,86.8,481.96,2.238579763018133,3.062678566222711,3.7242465979512276,6.437390775772433,6.922732557495679,31.86047708368473,4.463606621666305,9.316651759081692
29.59,74.78,1009.45,55.75,436.77,3.3874364664121184,5.439669107583659,4.314550469548967,8.647543003651384,6.917160907056233,31.771842880135235,4.020877410340228,7.466592261534039
14.29,37.85,1009.98,92.81,468.63,2.659559991941776,3.7802116342871597,3.6336309798834576,6.15223536610881,6.917685807659045,31.780182504195913,4.530554392607302,9.633794683301073
19.08,44.63,1020.14,43.36,459.81,2.9486406660201405,4.368065933568311,3.7984062786411785,6.680568838055634,6.927695151761685,31.939630555158274,3.769537357131391,6.584831053261731
15.07,43.48,1015.22,57.74,459.96,2.712706012638404,3.8820097887563345,3.7723010622530087,6.593936608733815,6.92286061675774,31.862517163588944,4.055950174234789,7.598684096605148
26.0,69.89,1015.12,73.06,433.5,3.258096538021482,5.0990195135927845,4.246922577489038,8.360023923410745,6.922762111088659,31.86094788294912,4.291281021367136,8.54751425854324
28.18,73.03,1014.18,67.72,439.74,3.3386125064705343,5.308483775994799,4.290870315632018,8.545759182190896,6.9218356831901415,31.846192865082003,4.2153815572649345,8.229216244576394
22.53,60.95,1015.12,75.1,449.43,3.114847754444153,4.746577714522328,4.110053855927281,7.807048097712733,6.922762111088659,31.86094788294912,4.318820558770089,8.666025617317317
29.6,71.58,1010.34,52.56,434.64,3.3877743613300146,5.440588203494177,4.2708157053378795,8.460496439334987,6.918042186850273,31.785845906629575,3.961955374176355,7.249827584156743
11.82,41.17,1019.5,55.74,475.61,2.469793011977952,3.438022687534217,3.7177098357818132,6.416385275215322,6.92706759001451,31.929610082179206,4.020698022053802,7.465922581972037
11.73,37.92,1008.24,65.13,472.04,2.462149662665384,3.424908757908742,3.6354786773868213,6.157921727336261,6.915961515529236,31.752795152553105,4.17638527255831,8.070315978944071
27.19,64.27,1013.06,58.13,444.54,3.3028492586443794,5.214403129793476,4.163092959383195,8.016857239592083,6.920730732504527,31.82860348805772,4.062681881713259,7.624303246854758
9.32,41.39,1020.03,70.21,481.88,2.2321626286975,3.0528675044947495,3.7230393057606412,6.433506042586733,6.927587317610505,31.937908510107544,4.2514907510291575,8.379140767405689
21.45,66.05,1014.81,73.73,453.38,3.065724645374026,4.631414470763764,4.190412030968334,8.127115109311545,6.92245668183503,31.85608262169095,4.300409772001559,8.586617494683225
23.36,72.24,1010.99,94.41,434.15,3.151025157960026,4.833218389437829,4.27999390910873,8.499411744350311,6.9186853277747185,31.796068939414507,4.547646999744425,9.716480844420989
29.35,71.58,1010.07,61.8,434.45,3.3792925462741055,5.417564028232615,4.2708157053378795,8.460496439334987,6.917774914364384,31.781598449417235,4.123903364463645,7.861297602813418
24.69,71.73,1010.13,70.54,436.78,3.206398303357088,4.968903299521938,4.272909070138343,8.469356528095863,6.917834314423802,31.782542377852657,4.256179924807906,8.398809439438425
27.34,59.87,1012.06,59.04,448.26,3.3083508312958037,5.228766584960549,4.092175544937261,7.737570678190926,6.919743136627464,31.812890469116446,4.078215180292217,7.683749084919419
30.19,66.54,1004.39,61.43,428.37,3.4075107437187473,5.494542747126461,4.197803270590331,8.157205403813245,6.912135671041115,31.692112583417344,4.117898315175836,7.83772926299448
19.8,57.25,1010.84,88.9,451.75,2.9856819377004897,4.449719092257398,4.047427642434349,7.566372975210778,6.918536947346814,31.793710069760653,4.487512142519859,9.428679653058534
23.24,63.78,1017.1,63.8,446.95,3.1458749319837103,4.82078831727758,4.155439661581911,7.986238163240563,6.924710719631551,31.89200526777832,4.155753190350744,7.987490219086343
17.03,47.83,1004.94,79.68,460.43,2.834976494674597,4.12674205639267,3.8676530576922055,6.915923654870692,6.9126831172184335,31.700788633723295,4.378018613276343,8.92636544176856
22.84,71.25,1001.9,96.45,433.85,3.1285133847878095,4.7791212581394085,4.26619481914876,8.440971508067067,6.909653476265217,31.652803983217662,4.569024739351738,9.82089608946149
31.14,67.32,1013.93,38.37,436.64,3.4384931664058525,5.580322571321482,4.209457369322605,8.204876598706406,6.921589148237633,31.842267507198667,3.647275904258861,6.194352266379432
31.3,70.79,1004.3,54.37,428.75,3.4436180975461075,5.594640292279746,4.259717747786098,8.413679337840254,6.912046060399294,31.690692639953454,3.995812531157829,7.37360156233031
18.77,49.21,1012.2,58.69,454.86,2.9322598505984176,4.332435804486894,3.8960968548778867,7.014983962918233,6.919881458779978,31.815090758946454,4.072269354570243,7.6609398901179215
22.07,48.41,1008.71,81.29,444.01,3.094219220268645,4.697871858618538,3.879706403951603,6.957729514719582,6.916427565762021,31.760195213505853,4.398023007758481,9.016096716428901
5.07,40.07,1019.32,66.17,494.87,1.623340817603092,2.2516660498395407,3.6906279246480533,6.330086887239385,6.926891017290613,31.926791257500337,4.192227188023968,8.1344944526381
34.65,74.67,1016.03,31.16250000000001,427.69,3.5452977256359124,5.886425061104575,4.3130784050476105,8.641180474911978,6.923658155261553,31.875225489398503,3.4392154488496764,5.582338219778519
15.92,40.56,1020.79,53.52,470.22,2.767576180416237,3.9899874686520005,3.702782359282928,6.368673331236264,6.928332116304297,31.94980438124778,3.9800554158199732,7.315736463268753
10.08,40.72,1022.7,67.3,480.8,2.3105532626432224,3.1749015732775088,3.7067193722422673,6.381222453417527,6.930201467811967,31.97968104906614,4.209160236650682,8.203657720797473
25.64,63.47,1012.33,68.35,442.62,3.2441536320524693,5.063595560468865,4.150567353318379,7.966806135459805,6.920009883649136,31.817133748972424,4.224641563169959,8.267405880927825
21.11,65.94,1009.83,71.91,448.77,3.0497468618602293,4.594562003064057,4.188745237643585,8.120344820264716,6.917537278836754,31.777822455291048,4.275415337114403,8.479976415061541
9.29,39.96,1026.2,97.55,473.51,2.2289385528257473,3.047950130825634,3.687878953780353,6.321392251711643,6.933617938507864,32.03435655667209,4.5803650670691205,9.87674035297071
10.32,41.01,1021.04,95.3,467.81,2.334083760053417,3.212475680841802,3.713815939403968,6.4039050586341455,6.928576994674435,31.953716528754523,4.557029810660157,9.762171889492624
32.31,68.94,1006.11,71.78,431.14,3.475376779836407,5.684188596448926,4.233236561088719,8.303011501858828,6.913846688618454,31.71923706522589,4.273605885719461,8.472307831990053
25.08,61.02,1010.01,73.21,437.31,3.22207071576472,5.0079936102195655,4.1112016792885235,7.811529939774922,6.9177155107763895,31.78065449294586,4.293332023658551,8.556284240252891
32.16,76.2,1008.04,51.74,433.29,3.4707234443107655,5.67097875150313,4.333361462692601,8.729261137118078,6.915763130383665,31.749645667314148,3.946231176757883,7.193052203341778
17.68,39.08,1002.77,74.24,454.18,2.8724340572094973,4.2047592083257275,3.6656108271745818,6.251399843235113,6.910521449602095,31.666543859410993,4.307303088477945,8.616263691415206
14.15,39.28,1013.5,77.63,471.23,2.649714624089247,3.7616485747608057,3.670715483486265,6.267375846396959,6.921164965892054,31.835514759463212,4.351953950417589,8.810788840960836
28.37,67.07,1005.65,56.13,435.94,3.34533224882076,5.32634959423431,4.205736850111646,8.189627586160436,6.91338937759923,31.711985116040907,4.027670428954108,7.491995728776145
27.31,59.54,1006.24,71.99,440.13,3.3072529354856135,5.225897052181567,4.086648355587631,7.71621668954417,6.913975890795193,31.721286228650943,4.276527220481212,8.484692098125894
30.51,70.94,1007.64,59.42,430.91,3.418054498728578,5.523585791856591,4.261834449345476,8.422588675698226,6.915366241983472,31.743345759387115,4.084630870034462,7.708436936240706
14.38,40.66,1016.34,92.37,463.1,2.6658383522929006,3.792097045171708,3.7052448082002005,6.376519426771944,6.923963217826346,31.880087829239116,4.525802250604519,9.610931276416453
26.67,59.44,1012.01,58.83,441.29,3.283539338193923,5.164300533470143,4.084967400409504,7.709734106958553,6.919693731221515,31.812104614438827,4.0746519288763645,7.670071707617863
18.83,48.98,1016.33,74.23,453.28,2.935451342669061,4.339354790749426,3.891412051524022,6.998571282769077,6.92395337855091,31.879930991142373,4.307168381129456,8.615683373940804
21.36,58.95,1018.35,78.87,443.93,3.061520014091994,4.621688003316537,4.07668962698338,7.677890335241837,6.925938949415766,31.911596638212888,4.3678009274099,8.880878334939625
10.99,43.5,1021.1,93.64,469.34,2.39698576841553,3.315116890850155,3.7727609380946383,6.59545297913646,6.928635756561492,31.954655372887377,4.53945764262271,9.676776322722356
